"X","airt","rh","parr","bar","datetime_posx","UNIQUE_REMARK","SECONDS","NDX","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","ERROR","ERROR_comment","TEMPORAL_CHECK","PLOT","SPECIES","DBH","OLD_TAG","DEPTH1","DEPTH2","DEPTH3","DEPTH4","MEAN_DEPTH","RADIUS","VOLUME_CYLINDER","VOLUME_CAP","VOLUME_TUBES","VOLUME_CM3","VOLUME","roll_cor","vol_system","pres_torr","nmol","surfarea","CO2_ln_R2","CH4_ln_R2","CO2_ln_slope","CH4_ln_slope","CO2_SE","CH4_SE","index_CO2_ln_R2","CO2_R2_Remark_Rank","CO2_flux_umolpm2ps","CH4_flux_nmolpm2ps"
21,29.7,54,1354,1019,"2025-07-15 13:41:00",21,1752601278,68813,424,"2025-07-15","13:41:18",28084.59,459.53854,2050.002,38.8834,55.0003,28.5317,36.405,0.00544811,11.5754,54.4998,13.25,-0.201044,15.0901,152,FALSE,NA,193,"BGS","rm",17.1,21,3.2,3,4.5,4.4,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.998575110169434,0.3827233511,764.313178,0.0154880846316381,0.00810731966555996,0.999421539594037,0.999392940583905,1.24783177938316,0.4349597026952,0.00753051932568982,0.00268907492739535,"4342:4401",1,2.38383645919791,0.830939566292543
22,29.7,54,1354,1019,"2025-07-15 13:48:00",22,1752601692,70469,426,"2025-07-15","13:48:12",30967.473,504.72476,2102.0752,38.8994,55.0003,28.542,36.405,0.00590935,11.5654,54.5005,-52,-0.201044,15.0493,114,FALSE,NA,214,"BGS","rm",24.2,12,3.6,4,3.4,3.2,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.975795472182754,0.3644818818,764.313178,0.014749887133336,0.00810731966555996,0.997142083959433,0.999458804406904,0.645590248124479,0.325283073075862,0.00825658725224722,0.00180822947433368,"4659:4718",1,1.17454148683315,0.591797142850449
23,29.7,54,1354,1019,"2025-07-15 13:51:00",23,1752601912,71349,442,"2025-07-15","13:51:52",29217.549,608.81244,2206.9573,38.8871,55.001,28.5321,36.405,0.00561228,11.5719,54.4998,-46.5,-0.201044,15.0367,228,FALSE,NA,184,"BGS","rm",17.3,13,3.5,3.4,4.8,4.4,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.822164544024069,0.4029916503,764.313178,0.0163083040732967,0.00810731966555996,0.996686642143443,0.974324014197722,0.615064044734649,0.275881030841893,0.00936683131906208,0.0118290864707672,"4767:4826",1,1.23723399099394,0.554949345112988
24,29.5,56,1412,1019,"2025-07-15 13:56:00",24,1752602192,72469,427,"2025-07-15","13:56:32",27255.625,470.63367,2127.187,38.8805,55.001,28.5297,36.4054,0.00532767,11.579,54.4998,-32.25,-0.201044,15.0124,249,FALSE,NA,185,"BGS","bg",19.6,14,3.2,2.7,4,4.6,3.625,5.08,293.8903379,19.79203372,28.88,342.5623716,0.3425623716,0.993469283037955,0.3705623716,764.313178,0.0150058627331668,0.00810731966555996,0.998140255861481,0.999662362244485,0.676896996943595,0.975731392053351,0.00710105826825161,0.00435811599156854,"4950:5009",1,1.252870719256,1.80598421396809
25,29.5,56,1412,1019,"2025-07-15 14:01:00",25,1752602460,73541,428,"2025-07-15","14:01:00",27456.756,388.0657,2198.5044,38.8838,55.001,28.5293,36.4054,0.00536881,11.5784,54.4998,-66.75,-0.201044,14.9869,49,FALSE,NA,191,"BGS","hem",28.8,15,4.9,5.1,5.3,5.8,5.275,5.08,427.6611124,19.79203372,28.88,476.3331461,0.4763331461,0.967809453188784,0.5043331461,764.313178,0.0204228884046864,0.00810731966555996,0.996410538602843,0.850071819197611,0.423649092803557,0.144396337871643,0.00841061277308651,0.0200583809558488,"5113:5172",1,1.067200813831,0.363744173913029
26,29.5,56,1412,1019,"2025-07-15 14:07:00",26,1752602834,75037,429,"2025-07-15","14:07:14",27358.135,553.79987,2027.3002,38.8801,55.001,28.5399,36.4054,0.00530518,11.578,54.5007,-112.5,-0.201044,14.9602,4,FALSE,NA,194,"BGS","hem",18.5,16,3.1,2.9,4.4,4.3,3.675,5.08,297.9439977,19.79203372,28.88,346.6160314,0.3466160314,0.993501488508598,0.3746160314,764.313178,0.0151700150248933,0.00810731966555996,0.99912391334712,0.88366792233763,1.208370927202,0.0162225757154736,0.00879141618183109,0.00144617125144048,"5408:5467",1,2.26104383168325,0.0303548802191219
27,29.9,56,1381,1019,"2025-07-15 14:12:00",28,1752603142,76269,431,"2025-07-15","14:12:22",28238.402,516.71814,2099.1409,38.8866,55.001,28.5346,36.4052,0.00547227,11.5751,54.5005,65.75,-0.201044,14.9304,5,FALSE,NA,207,"BGS","bg",16.9,18,3,2.9,4.3,4,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.986426010014568,0.3644818818,764.313178,0.014740152840557,0.00810731966555996,0.998826788566016,0.998965611661414,0.81484231314254,0.226819216449014,0.00666695184580925,0.00174243697052424,"5619:5678",1,1.48148842430583,0.412386590828095
28,29.9,56,1381,1019,"2025-07-15 14:16:00",29,1752603406,77325,443,"2025-07-15","14:16:46",26396.564,473.06647,2052.1963,38.8784,55.0006,28.519,36.4052,0.0052023,11.5822,54.4998,-16.5,-0.201044,14.9065,229,FALSE,NA,207,"BGS","bg",24.7,20,3.7,3.8,5.6,4.1,4.3,5.08,348.6147456,19.79203372,28.88,397.2867793,0.3972867793,0.986354445128628,0.4252867793,764.313178,0.0171991872325497,0.00810731966555996,0.998350110889536,0.999453032968778,0.76245238594054,0.286197260350112,0.00863406474217768,0.00186501136275989,"5782:5841",1,1.61749651952201,0.607150139535587
29,29.9,56,1381,1019,"2025-07-15 14:20:00",30,1752603619,78177,444,"2025-07-15","14:20:19",26009.404,418.36725,2125.8408,38.878,55.0003,28.5128,36.4054,0.00513495,11.5835,54.4998,-31.25,-0.201044,14.8825,87,FALSE,NA,204,"BGS","bg",25.2,19,4.8,4.8,5,4.9,4.875,5.08,395.2318337,19.79203372,28.88,443.9038674,0.4439038674,0.974270449833674,0.4719038674,764.313178,0.0190844469337514,0.00810731966555996,0.998277145766877,0.999831443207728,0.770713213114755,2.05038480411226,0.00989645814016931,0.00822874099350904,"5949:6008",1,1.81424145384474,4.82655940582651
1,30.6,45,1078,1017,"2025-07-28 13:49:00",1,1753724977,69405,411,"2025-07-28","13:49:37",23524.67,434.09769,2020.2111,40.2556,55.0003,30.5869,36.4066,0.004446,11.3321,54.5005,-63,-0.199447,15.3965,80,FALSE,NA,178,"BGS","rm",28.7,2,4.8,4.9,4.8,4.7,4.8,5.08,389.1513439,19.79203372,28.88,437.8233777,0.4378233777,0.984888639141882,0.4658233777,762.813054,0.0187582402079005,0.00810731966555996,0.973668814886777,0.956533976164845,0.297351245068073,0.0326435093081495,0.0148559398757321,0.0021140847641849,"110:169",1,0.68799385138343,0.0755286351212121
2,31.1,42,1388,1017,"2025-07-28 13:54:00",2,1753725240,70457,412,"2025-07-28","13:54:00",23436.613,479.32315,2059.4568,40.2577,55.0003,30.7518,36.4066,0.00441778,11.3331,54.5005,445.25,-0.199447,15.3808,111,FALSE,NA,183,"BGS","bg",19.4,1,3.7,4.3,3.3,4.1,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.974135275614824,0.3888038408,762.813054,0.0156310106474043,0.00810731966555996,0.999292493152151,0.999719810915446,0.907955251736595,0.434062556265634,0.00611616539547873,0.00183964720745378,"258:317",1,1.75054873777215,0.836877873145885
3,31.1,42,1388,1017,"2025-07-28 13:57:00",3,1753725478,71409,413,"2025-07-28","13:57:58",23926.285,542.72723,2027.1573,40.2581,55.0003,30.7637,36.4066,0.00453402,11.3302,54.5005,-17,-0.199447,15.3565,229,FALSE,NA,185,"BGS","rm",26,3,3.3,3.1,3.6,4.4,3.6,5.08,291.863508,19.79203372,28.88,340.5355417,0.3405355417,0.973641532719109,0.3685355417,762.813054,0.0148161678763426,0.00810731966555996,0.999820264832621,0.986773848457908,1.16526303250903,0.0596907974437388,0.00374907499298589,0.0016582878114611,"463:522",1,2.12952411178392,0.10908523557497
4,31.1,42,1388,1017,"2025-07-28 14:00:00",4,1753725656,72121,452,"2025-07-28","14:00:56",26170.742,437.25909,2070.2615,40.2741,55.001,30.7416,36.4066,0.00484231,11.3235,54.5005,10.25,-0.199447,15.3435,243,FALSE,NA,184,"BGS","bg",27.2,4,5,5,5.5,5.5,5.25,5.08,425.6342824,19.79203372,28.88,474.3063162,0.4743063162,0.742295018537983,0.5023063162,762.813054,0.0201941301830386,0.00810731966555996,0.99889578340173,0.999316166413097,0.571004222006114,0.210191847735487,0.00620926539309929,0.00179834695024201,"608:667",1,1.42228678156601,0.523556700818787
5,31.1,42,1388,1017,"2025-07-28 14:05:00",5,1753725935,73237,432,"2025-07-28","14:05:35",23841.82,427.99466,2016.9414,40.2593,55.0006,30.7674,36.4066,0.00454809,11.3322,54.499,-185.5,-0.199447,15.3157,36,FALSE,NA,186,"BGS","hem",31,5,5.9,5.5,5.5,5.2,5.525,5.08,447.9294115,19.79203372,28.88,496.6014452,0.4966014452,0.872592638718414,0.5246014452,762.813054,0.0210904572308043,0.00810731966555996,0.996972777129682,0.960446862183791,0.324642761044736,0.0218777104751415,0.00611055943106032,0.00151652778631843,"813:872",1,0.844528715968836,0.0569128807198726
6,30.7,44,910,1017,"2025-07-28 14:09:00",6,1753726155,74117,433,"2025-07-28","14:09:15",25617.572,432.64651,2032.3561,40.2712,55.0018,30.7613,36.4066,0.00483069,11.3262,54.499,-236.75,-0.199447,15.2968,89,FALSE,NA,184,"BGS","hem",29.1,6,5.3,5,5,5.3,5.15,5.08,417.5269628,19.79203372,28.88,466.1989965,0.4661989965,0.613168101150401,0.4941989965,762.813054,0.0198943483370656,0.00810731966555996,0.986190159843673,0.403672303391033,0.397533788830232,0.00592397054736885,0.0151574612010202,0.00231995375784485,"1010:1069",1,0.975498191386029,0.0145366827101338
7,30.7,44,910,1017,"2025-07-28 14:12:00",7,1753726372,74985,414,"2025-07-28","14:12:52",25090.23,462.28931,2103.6582,40.2692,55.001,30.758,36.4068,0.00469168,11.3281,54.5005,-88.25,-0.199447,15.2753,199,FALSE,NA,141,"BGS","bg",27.8,32,4,3.6,4,4.6,4.05,5.08,328.3464465,19.79203372,28.88,377.0184802,0.3770184802,0.946967006445632,0.4050184802,762.813054,0.0163043202942799,0.00810731966555996,0.994514435295457,0.999548004562072,0.554355396499029,0.907093642678521,0.0108718839853124,0.00509364560200634,"1160:1219",1,1.1148429214871,1.82422130830266
8,30.7,44,910,1017,"2025-07-28 14:16:00",8,1753726604,75913,436,"2025-07-28","14:16:44",25171.396,417.39969,2047.9351,40.2708,55.001,30.767,36.4068,0.0047054,11.3275,54.4998,98,-0.199447,15.2521,27,FALSE,NA,185,"BGS","hem",19.5,30,2.9,3.2,3.9,3.3,3.325,5.08,269.5683789,19.79203372,28.88,318.2404126,0.3182404126,0.638080068777242,0.3462404126,762.813054,0.0139381654463431,0.00810731966555996,0.960653650170985,0.215345586573868,0.250441897193665,0.00400941650459366,0.0114416882957821,0.00172769357520916,"1349:1408",1,0.430561608741038,0.00689301925785916
9,30.7,44,910,1017,"2025-07-28 14:20:00",9,1753726833,76829,435,"2025-07-28","14:20:33",24617.195,529.88159,2065.7078,40.2659,55.001,30.7621,36.4068,0.00461721,11.3295,54.5005,-44.5,-0.199447,15.2227,248,FALSE,NA,181,"BGS","bg",19,29,3.2,3.3,4.5,3.9,3.725,5.08,301.9976575,19.79203372,28.88,350.6696913,0.3506696913,0.994162073811556,0.3786696913,762.813054,0.0152436301910041,0.00810731966555996,0.999186321779942,0.999602391561958,1.03892577243679,0.333592659071965,0.00731955596359871,0.00164258460579033,"1537:1596",1,1.95341998641124,0.627231112019499
10,31,42,1276,1017,"2025-07-28 14:23:00",10,1753727026,77601,438,"2025-07-28","14:23:46",23073.395,472.12222,2017.3112,40.2585,55.001,30.7518,36.4068,0.00439863,11.3345,54.5005,0.75,-0.199447,15.2011,155,FALSE,NA,158,"BGS","hem",18.8,31,3.2,3.1,4.5,4.4,3.8,5.08,308.0781473,19.79203372,28.88,356.750181,0.356750181,0.866514147069916,0.384750181,762.813054,0.0154731277563646,0.00810731966555996,0.991587261355398,0.915362830753324,0.678286683245346,0.0201446929702695,0.0156568120111361,0.00153508135921867,"1690:1749",1,1.29453591794091,0.0384469122718612
11,31,42,1276,1017,"2025-07-28 14:26:00",11,1753727211,78341,415,"2025-07-28","14:26:51",23532.666,420.26099,2019.9609,40.263,55.0003,30.765,36.4058,0.00446347,11.334,54.5005,-12.5,-0.200246,15.1803,81,FALSE,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874240295795358,NA,762.813054,NA,0.00810731966555996,0.999481948911956,0.995197022439284,0.888312204501252,0.0778861600444571,NA,NA,"1797:1856",1,NA,NA
12,31,42,1276,1017,"2025-07-28 14:29:00",12,1753727392,79065,434,"2025-07-28","14:29:52",24143.234,434.96463,2028.0332,40.2688,55.0003,30.7617,36.4058,0.00455043,11.3311,54.4998,17.75,-0.200246,15.1572,25,FALSE,NA,173,"BGS","bg",25,7,3.5,3.6,4.4,3.6,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.977686878688148,0.3827233511,762.813054,0.0153916166888412,0.00810731966555996,0.999428562164172,0.994634975538423,0.862687655181996,0.0715388774659666,0.00514227320204427,0.00130975195763392,"1941:2000",1,1.63779871258344,0.135815414431433
13,31,42,1276,1017,"2025-07-28 14:34:00",13,1753727697,80285,417,"2025-07-28","14:34:57",24714.709,444.6134,2014.4374,40.2729,55.001,30.7695,36.4058,0.00465144,11.3292,54.4998,46,-0.200246,15.1215,31,FALSE,NA,243,"BGS","hem",28.1,9,5.1,4.9,5.5,5.2,5.175,5.08,419.5537927,19.79203372,28.88,468.2258264,0.4682258264,0.755506706128738,0.4962258264,762.813054,0.0199562365063443,0.00810731966555996,0.97485382569919,0.577918754406355,0.26432933148097,0.00662834120589291,0.0137214155283439,0.0018308671741616,"2213:2272",1,0.650648903978277,0.0163157184132581
14,31.5,40,1232,1017,"2025-07-28 14:38:00",14,1753727917,81165,418,"2025-07-28","14:38:37",24292.973,564.0531,2020.9814,40.2675,55.001,30.7674,36.406,0.00457473,11.3304,54.5011,4.75,-0.200246,15.0944,49,FALSE,NA,195,"BGS","rm",26.7,8,3.6,3.6,4.4,4.4,4,5.08,324.2927866,19.79203372,28.88,372.9648203,0.3729648203,0.998980840598715,0.4009648203,762.813054,0.0160987511499075,0.00810731966555996,0.999665489451863,0.979261749766057,1.46677182467352,0.0354418505140301,0.00699585840467095,0.00134478836303844,"2394:2453",1,2.91257722320041,0.0703770858007955
15,31.5,40,1232,1017,"2025-07-28 14:43:00",15,1753728184,82233,419,"2025-07-28","14:43:04",24121.953,413.63492,2013.552,40.2696,55.0003,30.7605,36.4058,0.00462974,11.3321,54.4998,-68.75,-0.200246,15.0603,208,FALSE,NA,81,"BGS","rm",20.6,28,3.5,3.7,4.4,4.5,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.868685022777163,0.4029916503,762.813054,0.016180128443229,0.00810731966555996,0.998056126342138,0.928775303165997,0.895060216726869,0.0268443178660764,0.0103514087932388,0.00194806309458152,"2539:2598",1,1.78631037981464,0.0535743660002809
16,31.5,40,1232,1017,"2025-07-28 14:44:00",16,1753728276,82605,419,"2025-07-28","14:44:36",24758.711,496.17453,2016.1348,40.2737,55.0003,30.7613,36.4058,0.00463686,11.3285,54.5005,7.75,-0.200246,15.054,242,FALSE,NA,99,"BGS","rm",20.6,28,3.5,3.7,4.4,4.5,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.997382987711787,0.4029916503,762.813054,0.016180128443229,0.00810731966555996,0.99879839883624,0.901182525016676,0.742522437065852,0.0177976743539901,0.00674903225370592,0.0015444164629087,"2632:2691",1,1.4818841367192,0.0355195883371441
17,31.5,40,1232,1017,"2025-07-28 14:47:00",17,1753728466,83365,420,"2025-07-28","14:47:46",25021.545,609.52191,2018.3738,40.2737,55.0003,30.7818,36.4062,0.00466908,11.3276,54.4998,-35.5,-0.200246,15.0399,104,FALSE,NA,180,"BGS","rm",25.2,27,3.5,3.1,4.9,4.8,4.075,5.08,330.3732764,19.79203372,28.88,379.0453101,0.3790453101,0.999756429008485,0.4070453101,762.813054,0.0163428830218421,0.00810731966555996,0.999891644437348,0.98062553311003,2.06509427118644,0.043788494026117,0.00569018512773385,0.00162914848695045,"2784:2843",1,4.16285474056796,0.0882696458376337
18,31.5,40,1232,1017,"2025-07-28 14:51:00",18,1753728701,84305,421,"2025-07-28","14:51:41",25427.801,535.26428,2030.8311,40.277,54.9999,30.7896,36.4058,0.00473219,11.3269,54.5005,-12.5,-0.200246,15.0238,13,FALSE,NA,177,"BGS","rm",25,26,3.4,3.4,4.2,4.4,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.996044389533172,0.3888038408,762.813054,0.0156104874100533,0.00810731966555996,0.998881374410719,0.934483442237816,0.549740743817726,0.0256617810502887,0.00465123746262715,0.00171791509171672,"2973:3032",1,1.05851518309007,0.0494112637135554
19,31.8,38,1099,1017,"2025-07-28 14:56:00",19,1753728967,85369,441,"2025-07-28","14:56:07",23967.148,486.23401,2155.6943,40.2704,55.001,30.7789,36.4058,0.00452127,11.3313,54.5011,92.75,-0.200246,15.0042,22,FALSE,NA,190,"BGS","bg",25.7,25,5.6,5.5,5,5.1,5.3,5.08,429.6879423,19.79203372,28.88,478.359976,0.478359976,0.715819136499135,0.506359976,762.813054,0.0203103698657615,0.00810731966555996,0.994216883567348,0.998552796609058,0.428911883856628,1.18614881633788,0.0107605635998509,0.0148540536305089,"3155:3214",1,1.07450542969887,2.97152723334656
20,31.8,38,1099,1017,"2025-07-28 14:59:00",20,1753729151,86105,439,"2025-07-28","14:59:11",24864.188,379.61789,2018.031,40.2762,55.001,30.7908,36.4062,0.00476883,11.3294,54.5005,253.75,-0.200246,14.9794,38,FALSE,NA,182,"BGS","hem",35.7,24,4.8,4.9,5.4,4.7,4.95,5.08,401.3123234,19.79203372,28.88,449.9843572,0.4499843572,0.632316387924147,0.4779843572,762.813054,0.0191722085964793,0.00810731966555996,0.669699681964363,0.966294357162303,0.119501393442623,0.0523188246735233,0.0260596315150267,0.00303413860416144,"3268:3327",1,0.282597176029035,0.123723679531777
21,31.8,38,1099,1017,"2025-07-28 15:05:00",21,1753729549,87697,422,"2025-07-28","15:05:49",26004.375,535.34473,2027.1031,40.2815,55.0003,30.7719,36.4058,0.00484955,11.3238,54.5005,31.75,-0.200246,14.9457,97,FALSE,NA,175,"BGS","rm",18.8,23,3.5,3.5,5.7,4,4.175,5.08,338.480596,19.79203372,28.88,387.1526298,0.3871526298,0.952413112175122,0.4151526298,762.813054,0.0166519943550624,0.00810731966555996,0.999204338855543,0.967253635398921,1.00901458988608,0.0294858627396578,0.00767908237512331,0.00146318810409106,"3540:3599",1,2.072461176822,0.0605623609465772
22,31.6,38,1035,1017,"2025-07-28 15:08:00",22,1753729692,88269,423,"2025-07-28","15:08:12",24836.797,400.41217,2019.1658,40.2807,55.0003,30.774,36.4058,0.00463073,11.3291,54.5005,118.25,-0.200246,14.9316,54,FALSE,NA,169,"BGS","hem",21,10,4.7,4.2,4.1,5,4.5,5.08,364.829385,19.79203372,28.88,413.5014187,0.4135014187,0.943489773450175,0.4415014187,762.813054,0.017720480283697,0.00810731966555996,0.981846559343013,0.795796707381037,0.382353567935538,0.0151297221450505,0.0149213117891385,0.00219960879801699,"3634:3693",1,0.835724893244963,0.0330696153635214
23,31.6,38,1035,1017,"2025-07-28 15:11:00",23,1753729917,89169,425,"2025-07-28","15:11:57",24103.535,420.04987,2022.467,40.2741,55.0003,30.7728,36.4058,0.0045545,11.3321,54.5005,-103,-0.200246,14.9139,154,FALSE,NA,189,"BGS","hem",26.1,11,4.2,4,4.4,4.6,4.3,5.08,348.6147456,19.79203372,28.88,397.2867793,0.3972867793,0.983625380186009,0.4252867793,762.813054,0.0170696755849465,0.00810731966555996,0.997910524516321,0.416850463335522,0.421828627952207,0.00414193942761113,0.00533633225368654,0.00135437066879609,"3821:3880",1,0.888145296919158,0.00872070736548881
24,31.6,38,1035,1017,"2025-07-28 15:16:00",24,1753730218,90373,424,"2025-07-28","15:16:58",25308.832,558.24316,2048.5125,40.279,55.0003,30.8655,36.4066,0.0046983,11.3273,54.5005,-13.5,-0.199447,14.9092,217,FALSE,NA,193,"BGS","rm",17.1,21,3.2,3,4.5,4.4,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.999141876468181,0.3827233511,762.813054,0.0153613132597573,0.00810731966555996,0.999774563809957,0.998561167125807,1.06978210641845,0.152943148096703,0.00399662276232833,0.00144439147481634,"4099:4158",1,2.02696559828345,0.289788451148317
25,31.6,38,1035,1017,"2025-07-28 15:20:00",26,1753730407,91129,426,"2025-07-28","15:20:07",27059.76,510.45911,2028.9565,40.2909,55.0003,30.8614,36.407,0.0049998,11.3213,54.4998,5.25,-0.199447,14.8861,172,FALSE,NA,181,"BGS","rm",24.2,12,3.6,4,3.4,3.2,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.996404673616253,0.3644818818,762.813054,0.0146291579746665,0.00810731966555996,0.998880268575038,0.998724707655968,0.560985141983884,0.168111417060288,0.00445020083342333,0.00142333531128936,"4226:4285",1,1.01226306622463,0.303346676703433
26,31.1,41,979,1017,"2025-07-28 15:26:00",27,1753730793,92673,444,"2025-07-28","15:26:33",24543.49,577.98706,2069.4893,40.2753,55.0003,30.8758,36.405,0.00456589,11.3302,54.5005,206.25,-0.201044,14.8421,35,FALSE,NA,190,"BGS","bg",25.2,19,4.8,4.8,5,4.9,4.875,5.08,395.2318337,19.79203372,28.88,443.9038674,0.4439038674,0.935953273956304,0.4719038674,762.813054,0.0189718660204157,0.00810731966555996,0.992837156417685,0.999226010387465,0.56176298055015,0.200567918866358,0.0146614051126984,0.00171520456559017,"4476:4535",1,1.31457651133468,0.469347187688984
27,31.1,41,979,1017,"2025-07-28 15:30:00",28,1753731002,93509,431,"2025-07-28","15:30:02",23613.797,512.19714,2042.507,40.2712,55.001,30.8635,36.4052,0.00443556,11.3337,54.5005,59.75,-0.201044,14.8205,196,FALSE,NA,182,"BGS","bg",16.9,18,3,2.9,4.3,4,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.982004603603519,0.3644818818,762.813054,0.0146531993189141,0.00810731966555996,0.998578621651368,0.998422512824983,0.772054574881913,0.166588477354831,0.0069127822919528,0.00157149085389868,"4630:4689",1,1.3954142722264,0.301092625382021
28,31.1,41,979,1017,"2025-07-28 15:32:00",29,1753731149,94097,429,"2025-07-28","15:32:29",23664.441,457.35992,2011.7961,40.268,55.001,30.9086,36.405,0.00435515,11.3321,54.4998,351.75,-0.201044,14.8072,234,FALSE,NA,183,"BGS","hem",18.5,16,3.1,2.9,4.4,4.3,3.675,5.08,297.9439977,19.79203372,28.88,346.6160314,0.3466160314,0.972028172114108,0.3746160314,762.813054,0.015060620706455,0.00810731966555996,0.99015061849211,0.906674763989553,1.50350616865796,0.0401135621005866,0.0365772153967124,0.00313918268939896,"4742:4801",1,2.79299905148232,0.0745172472411741
1,28.1,52,1222,1018,"2025-07-30 09:22:00",1,1753881732,8093,933,"2025-07-30","09:22:12",24500.826,570.86847,2008.2354,40.1387,55.0057,32.1208,36.4402,0.00460812,11.3251,54.5029,-189.5,-0.165905,15.9725,70,FALSE,NA,191,"F1","rm",21.9,NA,5.3,4.9,5,5,5.05,5.08,409.4196431,19.79203372,28.88,458.0916768,0.4580916768,0.98024041481384,0.4860916768,763.563116,0.019756274588486,0.00810731966555996,0.993014015668764,0.973622638823852,0.295461587941098,0.0376358127257658,0.00792959308653679,0.00198214490145553,"133:192",1,0.719993845377908,0.091712610485763
2,28.2,53,1299,1018,"2025-07-30 09:24:00",2,1753881885,8705,236,"2025-07-30","09:24:45",24173.889,533.1994,1995.786,40.135,55.003,31.582,36.4282,0.00460552,11.324,54.5013,-38.75,-0.178681,15.9736,47,FALSE,NA,215,"F1","hem",17.21,NA,3.1,3,4,4,3.525,5.08,285.7830182,19.79203372,28.88,334.4550519,0.3344550519,0.986452932757017,0.3624550519,763.563116,0.014726409945873,0.00810731966555996,0.998519305608344,0.952712508213108,0.460043173103644,0.0245680911364286,0.00422531085033535,0.0013054769623456,"226:285",1,0.835637996205317,0.0446263125900349
