LABEL,DATE_TIME initial_value,COMMENT,VOLUME_TOTAL,VOLUME,COLLAR_HEIGHT,TA initial_value,FCH4_DRY LIN,FCO2_DRY LIN,FCH4_DRY LIN_R2,FCO2_DRY LIN_R2,FCO2_DRY LIN_SE,FCH4_DRY LIN_SE,DOY initial_value,SWC_2 mean,TS_2 mean,EC_2 mean,PA mean,CH4_DRY mean,CO2_DRY mean,OBSERVATION,FCO2_DRY LIN_dCdt,CH4_DRY DEADBAND,LATITUDE,LONGITUDE,FCH4_DRY LIN_CV,FCH4_DRY LIN_dCdt,FCO2_DRY LIN_CV
439,11/14/24 11:25,,6835.06,4244.1,8,5.35236,1.04815,2.01552,0.92665,0.45583,0.04572,0.00612,319.47606,0.49337,4,0.018,98.3,2010.846,432.51,59,0.22141,30,42.53756,-72.18232,5.42612,0.11514,20.67698
422,11/14/24 11:33,,6199.06,4244.1,6,4.00554,1.64473,0.22606,0.99682,0.34428,0.0071,0.00212,319.4819,0.522,3.495,0.018,98.3,2017.002,432.13,60,0.02724,30,42.53773,-72.18228,1.5215,0.19819,26.10341
423,11/14/24 11:36,,6517.06,4244.1,7,4.21427,32.47464,0.46813,0.44939,0.78073,0.00538,0.77925,319.48359,0.53053,3.20667,0.00853,98.29,2125.255,430.92,59,0.0537,30,42.53787,-72.18228,20.94652,3.72517,10.07368
425,11/14/24 11:38,,5881.06,4244.1,5,4.41568,0.07007,0.42224,0.0026,0.83623,0.0045,0.03302,319.48535,0.31192,2.99667,0.007,98.28,2007.567,430.75,60,0.05376,30,42.53791,-72.18222,370.10132,0.00892,8.43308
424,11/14/24 11:43,,6517.06,4244.1,7,4.52103,0.79575,1.24847,0.94946,0.81272,0.01303,0.00399,319.48826,0.35922,2.8,0.011,98.27,2012.798,435.85,60,0.14359,30,42.53792,-72.18215,4.4927,0.09152,9.13635
426,11/14/24 13:15,,6676.06,4244.1,7.5,6.51391,0.39859,0.658,0.94791,0.72268,0.00872,0.002,319.55271,0.1336,7.24,0.005,98.11,2015.283,435.03,60,0.07446,30,42.53799,-72.18211,4.561,0.0451,11.75697
442,11/14/24 13:23,,6676.06,4244.1,7.5,5.54429,16.96165,0.17294,0.98028,0.36181,0.0049,0.05131,319.55777,0.53,6.09167,0.016,98.11,2126.209,430.61,60,0.01952,30,42.53815,-72.18207,2.89181,1.91424,25.12241
427,11/14/24 13:27,,7153.06,4244.1,9,6.3061,-0.11563,1.1516,0.48205,0.81859,0.01081,0.00239,319.56074,0.41063,5.9,0.019,98.1,2001.976,434.71,60,0.12153,30,42.53823,-72.18197,19.61941,-0.0122,8.9625
428,11/14/24 13:31,,6199.06,4244.1,6,5.95032,1.60533,0.27963,0.97786,0.29062,0.01004,0.00555,319.56358,0.5001,5.9,0.016,98.09,2013.843,429.01,60,0.03402,30,42.53827,-72.18202,3.04392,0.19531,29.54568
429,11/14/24 13:36,,6676.06,4244.1,7.5,6.07757,-0.04344,0.151,0.24907,0.28809,0.00507,0.00161,319.56683,0.57477,6.01167,0.018,98.09,2000.825,431.28,59,0.01705,30,42.53834,-72.182,32.83186,-0.00491,29.72789
431,11/14/24 13:40,,6199.06,4244.1,6,5.9241,527.41696,0.93349,0.99804,0.72056,0.01337,0.53753,319.56985,0.31078,6.1,0.00873,98.09,3449.58,437.64,60,0.1136,30,42.53838,-72.18194,1.37085,64.18457,11.81871
443,11/14/24 13:46,,6517.06,4244.1,7,5.87827,-0.12153,0.97317,0.4949,0.53337,0.0199,0.00268,319.5739,0.4387,5.57,0.014,98.08,2002.564,435.97,59,0.11257,30,42.53828,-72.18173,19.12283,-0.01406,17.70966
444,11/14/24 13:48,,6199.06,4244.1,6,5.63934,0.03683,0.24003,0.05348,0.31292,0.00817,0.00356,319.5755,0.31018,5.33833,0.01087,98.07,2002.945,432.08,60,0.02917,30,42.5382,-72.18178,79.50967,0.00448,28.02401
411,12/2/24 10:38,,6358.06,4244.1,6.5,0.08027,-0.50698,0.12707,0.88813,0.01127,0.03858,0.00583,337.4435,0.1036,8.98667,0.0038,97.59,2027.746,444.65,59,0.01485,45,42.53723,-72.18329,9.90396,-0.05925,259.80411
412,12/2/24 10:42,,6517.06,4244.1,7,0.73346,0.97067,0.79628,0.97233,0.79634,0.01277,0.00519,337.44588,0.40525,5.52333,0.01475,95.95,2001.738,433.81,60,0.09103,45,42.53728,-72.18325,4.80464,0.11096,14.06841
413,12/2/24 10:44,,6676.06,4244.1,7.5,-0.00697,0.353,0.62869,0.72512,0.11042,0.05508,0.00671,337.44744,0.07727,3.24,0.00417,97.57,2032.653,439.25,60,0.06997,45,42.53733,-72.18327,17.11127,0.03929,78.7302
452,12/2/24 10:46,,5881.06,4244.1,5,-0.60746,0.0136,0.08509,0.00633,0.00014,0.24971,0.00596,337.44895,0.3192,2.16,0.0082,97.56,2032.061,441.18,60,0.01073,45,42.53731,-72.18324,347.41534,0.00171,2327.5374
432,12/2/24 10:49,,6358.06,4244.1,6.5,-0.37978,-0.19649,0.23884,0.69161,0.20274,0.01533,0.00425,337.451,0.35475,1.45,0.01,97.56,2032.124,440.56,60,0.02787,45,42.53744,-72.18317,18.5527,-0.02293,55.01014
433,12/2/24 10:59,,5881.06,4244.1,5,-0.56434,-0.08156,0.06111,0.12304,0.00419,0.03295,0.00762,337.45819,0.639,0.6,0.017,97.56,2030.673,438.22,59,0.00771,45,42.53758,-72.18313,74.05332,-0.01029,427.48887
415,12/2/24 11:03,,6199.06,4244.1,6,-1.20933,0.35588,0.9362,0.22222,0.83632,0.01371,0.02203,337.46059,0.18095,0.3,0.00705,97.57,2040.568,440.05,59,0.11171,45,42.53746,-72.18292,51.89959,0.04246,12.31845
434,12/2/24 11:05,,6040.06,4244.1,5.5,-0.99771,-0.17193,2.10564,0.4057,0.4287,0.08262,0.00707,337.46241,0.19937,0.2,0.008,97.57,2030.769,441.31,60,0.25806,45,42.53753,-72.18294,33.58634,-0.02107,32.03577
417,12/2/24 11:08,,6199.06,4244.1,6,-1.08771,0.7828,1.06238,0.97808,0.89745,0.01189,0.00388,337.46439,0.15807,0,0.006,97.56,2035.95,441.96,60,0.12685,45,42.53755,-72.18283,4.2935,0.09346,9.43917
418,12/2/24 11:10,,6994.06,4244.1,8.5,-1.0533,-0.06793,0.93961,0.10686,0.69929,0.01743,0.00556,337.46568,0.20869,-0.08852,0.00689,97.56,2031.988,438.53,60,0.09947,45,42.53752,-72.18281,77.27546,-0.00719,17.55989
435,12/2/24 11:13,,6199.06,4244.1,6,-1.07334,0.01943,0.98757,0.01674,0.55441,0.03052,0.00513,337.46771,0.4608,-0.03667,0.00978,95.92,2012.327,431.69,59,0.11793,45,42.53744,-72.18281,221.22547,0.00232,25.90307
436,12/2/24 11:16,,6040.06,4244.1,5.5,-0.77877,0.04249,1.87793,0.03003,0.72056,0.0398,0.00822,337.46954,0.4452,0.1,0.01,97.55,2051.426,438.73,60,0.23046,45,42.53739,-72.18278,157.62567,0.00521,17.30643
438,12/2/24 11:21,,5404.06,4244.1,3.5,-0.45446,51.98689,0.55165,0.98856,0.37779,0.02698,0.21314,337.473,0.4544,0.1,0.007,97.54,2249.024,436.39,60,0.07579,45,42.53741,-72.18269,3.17819,7.14236,35.61023
419,12/2/24 11:27,,6676.06,4244.1,7.5,-0.8335,0.08621,0.24478,0.16408,0.29205,0.01174,0.00599,337.4774,0.21077,0.1,0.007,97.53,2031.129,438.7,60,0.02718,45,42.53752,-72.18251,62.61041,0.00957,43.19536
421,12/2/24 11:34,,6835.06,4244.1,8,0.14238,-0.13674,0.09791,0.50126,0.05816,0.0119,0.00412,337.48219,0.45865,0.235,0.015,97.53,2029.442,435.25,59,0.01066,45,42.53754,-72.18235,27.6866,-0.01489,111.61071
441,12/2/24 11:37,,5881.06,4244.1,5,-0.25429,3.38579,0.47244,0.9912,0.58552,0.01392,0.01117,337.48457,0.54,0.2,0.019,97.52,2063.712,434.95,60,0.05966,45,42.53741,-72.18244,2.83309,0.42754,23.36084
,12/2/24 11:43,,6835.06,4244.1,8,-0.10562,-0.05777,0.68534,0.06649,0.74165,0.01221,0.00653,337.48848,0.41973,0.42667,0.019,97.52,2030.865,438.34,60,0.07457,45,42.53753,-72.18225,103.92477,-0.00629,16.40586
422,12/2/24 11:46,,6199.06,4244.1,6,-0.31044,-0.04352,0.11184,0.08335,0.0982,0.01126,0.0048,337.49078,0.42593,0.39667,0.01497,97.52,2029.204,434.98,60,0.0134,45,42.53772,-72.18219,91.98161,-0.00521,84.05656
423,12/2/24 11:50,,6517.06,4244.1,7,0.09266,2.3248,0.23389,0.95466,0.24133,0.01314,0.01605,337.49374,0.6694,0.3,0.016,97.52,2079.519,434.59,60,0.02671,45,42.53784,-72.18221,6.14225,0.26554,49.1871
425,12/2/24 11:55,,5881.06,4244.1,5,-0.07489,2.39036,1.92966,0.01139,0.19087,0.13935,0.78115,337.4966,0.442,0.2,0.01,97.51,2139.78,435.12,59,0.24402,45,42.53789,-72.18219,258.41705,0.30229,57.11415
424,12/2/24 11:57,,6517.06,4244.1,7,-0.28311,-0.17952,0.44065,0.35119,0.51414,0.01354,0.00771,337.49818,0.2016,0.2,0.0052,97.51,2031.12,435.22,60,0.05023,45,42.5379,-72.18213,37.71357,-0.02046,26.98339
426,12/2/24 11:59,,6676.06,4244.1,7.5,0.68005,-0.09977,0.20836,0.11203,0.15371,0.01514,0.0087,337.49959,0.04802,0.12833,0.00315,97.52,2029.336,435.35,59,0.02327,45,42.53803,-72.18211,78.09251,-0.01114,65.08665
442,12/2/24 12:03,,6676.06,4244.1,7.5,-0.22337,-0.01926,0.12581,0.00828,0.03751,0.01967,0.00651,337.50229,0.28862,0.1,0.009,97.52,2029.632,435.23,60,0.014,45,42.53815,-72.18197,303.61553,-0.00214,140.48706
427,12/2/24 12:06,,7153.06,4244.1,9,-0.32762,0.02786,2.25682,0.02073,0.69229,0.04333,0.00551,337.50432,0.25265,0.1,0.01392,97.51,2025.585,437.25,59,0.23431,45,42.5382,-72.18192,190.63251,0.00289,18.52306
428,12/2/24 12:08,,6199.06,4244.1,6,-0.1942,-0.05036,5.30822,0.036,0.72563,0.10851,0.00866,337.50578,0.31983,0.1,0.01177,97.51,2026.988,437.44,60,0.63624,45,42.53824,-72.18194,143.52261,-0.00604,17.08939
429,12/2/24 12:12,,6676.06,4244.1,7.5,0.16819,0.07623,0.16366,0.368,0.12052,0.01367,0.00309,337.50845,0.51448,0.1,0.013,97.51,2027.283,435.61,60,0.01825,45,42.53834,-72.18197,36.36324,0.0085,74.93062
431,12/2/24 12:16,,6199.06,4244.1,6,0.48727,0.37641,0.1579,0.72227,0.12133,0.01417,0.00778,337.51132,0.65762,0.1,0.02,97.5,2078.847,433.7,60,0.01898,45,42.53834,-72.18189,17.23326,0.04525,74.64617
443,12/2/24 12:18,,6517.06,4244.1,7,0.01779,0.0313,0.48453,0.0855,0.62281,0.01193,0.00324,337.51292,0.34742,0.1,0.00925,97.5,2026.629,434.22,60,0.05529,45,42.53826,-72.18182,90.71548,0.00357,21.61164
444,12/2/24 12:20,,6199.06,4244.1,6,-0.01142,-0.04078,0.22452,0.03718,0.28425,0.01185,0.00691,337.51449,0.489,0.1,0.016,97.5,2026.414,437.05,60,0.02694,45,42.53827,-72.18187,141.14396,-0.00489,44.02472
420,12/2/24 12:24,,6676.06,4244.1,7.5,0.44813,-0.11751,0.41082,0.18872,0.38658,0.01601,0.00754,337.5173,0.35293,0.1,0.01,97.51,2024.773,435.37,60,0.04582,45,42.53754,-72.18246,57.51547,-0.01311,34.95453
433,12/2/24 12:28,,5881.06,4244.1,5,-0.00823,-0.07148,0.29848,0.19885,0.3952,0.01294,0.00503,337.5199,0.56905,0.2,0.0162,97.51,2026.513,433.88,59,0.03773,45,42.53751,-72.18314,55.68005,-0.00904,34.3278
529,12/3/24 8:52,,5881.06,4244.1,5,-0.37769,7.39703,1.03628,0.31409,0.77149,0.01963,0.38057,338.36981,0.099,4.87333,0.006,98.1,2010.976,439.5,60,0.13008,45,42.53738,-72.1725,41.00053,0.92854,15.13343
544,12/3/24 8:55,,5722.06,4244.1,4.5,-1.49327,-0.96934,0.3419,0.02456,0.30698,0.01829,0.21754,338.37196,0.0468,3.215,0.00295,98.1,2002.598,440.09,60,0.0439,45,42.53727,-72.17249,174.78249,-0.12446,41.68617
362,12/3/24 8:59,,5563.06,4244.1,4,-1.53177,0.93646,4.22249,0.03192,0.26159,0.25979,0.18884,338.37476,0.17737,1.395,0.00768,98.12,2001.977,441.66,60,0.5575,45,42.53731,-72.17217,152.73472,0.12364,46.61114
366,12/3/24 9:02,,6199.06,4244.1,6,-1.70994,2.03002,5.81681,0.41402,0.70183,0.12451,0.07931,338.37654,0.2555,0.75,0.01025,98.12,2000.232,440.17,60,0.68872,45,42.53737,-72.17216,33.01357,0.24036,18.11058
356,12/3/24 9:04,,5563.06,4244.1,4,-1.83242,-0.89353,0.12483,0.96087,0.12448,0.01211,0.00659,338.37817,0.2244,0.34,0.0124,98.13,2003.401,436.35,60,0.01646,45,42.53741,-72.17203,5.70146,-0.11782,73.56405
217,12/3/24 9:09,,5245.06,4244.1,3,-1.50799,-0.5732,0.44495,0.81848,0.70271,0.01124,0.01049,338.38145,0.431,0.07,0.021,98.13,2000.783,437.13,59,0.06232,45,42.53745,-72.17203,13.1066,-0.08029,18.07244
351,12/3/24 9:12,,5563.06,4244.1,4,-2.22542,-1.39754,0.33134,0.23092,0.00577,0.15886,0.09315,338.38347,0.22647,-0.12333,0.009,98.12,1999.871,438.26,60,0.04363,45,42.53751,-72.17208,50.62683,-0.18404,364.09553
678,12/3/24 9:17,,6040.06,4244.1,5.5,-1.83798,-0.87387,0.37822,0.92408,0.32009,0.01857,0.00844,338.38735,0.4178,-0.6,0.01,98.15,2003.561,435.59,59,0.04594,45,42.53777,-72.17181,8.02379,-0.10614,40.43701
677,12/3/24 9:20,,5563.06,4244.1,4,-2.2121,-0.52814,0.02246,0.85965,0.00363,0.01358,0.00779,338.38904,0.18725,-0.7,0.011,98.15,2005.369,434.53,60,0.00296,45,42.5378,-72.17183,11.25923,-0.06954,459.29918
309,12/3/24 9:23,,6199.06,4244.1,6,-2.45201,-0.49622,0.28094,0.88212,0.50564,0.00909,0.00594,338.39145,0.31687,-0.9,0.014,98.15,2005.411,433.76,60,0.03316,45,42.53797,-72.17198,10.19695,-0.05857,27.4453
302,12/3/24 9:27,,6358.06,4244.1,6.5,-2.36841,-1.36095,0.58352,0.90193,0.69912,0.01223,0.01433,338.39378,0.045,-1,0.003,98.13,1997.27,438.14,60,0.06719,45,42.53811,-72.17198,9.21006,-0.15671,18.22749
318,12/3/24 9:30,,6040.06,4244.1,5.5,-2.32511,-0.79239,0.61264,0.95152,0.6235,0.016,0.00601,338.39644,0,-1.19,0.001,98.14,2002.636,434.77,60,0.07425,45,42.53798,-72.17214,6.35396,-0.09604,21.57993
933,12/3/24 9:35,,6517.06,4244.1,7,-2.0507,0.11048,0.05464,0.13298,0.02329,0.01104,0.0088,338.39995,0.23693,-1.20333,0.007,98.14,2005.178,433.92,60,0.00615,45,42.53802,-72.1724,70.82639,0.01243,179.60712
236,12/3/24 9:40,,6040.06,4244.1,5.5,-2.06048,-1.01867,0.42839,0.87389,0.38648,0.01817,0.01303,338.40339,0.13592,-1.2,0.007,98.13,2000.53,434.28,60,0.052,45,42.53802,-72.17253,10.59212,-0.12364,34.96133
175,12/3/24 9:43,,6358.06,4244.1,6.5,-2.29092,11.39453,0.27447,0.38088,0.01383,0.07405,0.4641,338.40542,0.16167,-1.1,0.00517,98.13,2001.122,437.05,60,0.03161,45,42.53816,-72.17261,35.37747,1.31246,234.21955
176,12/3/24 9:47,,5881.06,4244.1,5,-2.34429,-0.99333,0.56097,0.95199,0.64531,0.01436,0.0077,338.40797,0.33848,-1.1,0.013,98.13,2003.368,435.04,60,0.06985,45,42.53821,-72.17269,6.32267,-0.12368,20.59109
153,12/3/24 9:53,,6040.06,4244.1,5.5,-2.11544,-1.58871,0.18966,0.09731,0.00093,0.20909,0.16285,338.41233,0.004,-1.2,0.002,98.14,2002.575,438.82,60,0.02301,45,42.53813,-72.17253,84.47972,-0.19279,908.50963
288,12/3/24 10:13,,5563.06,4244.1,4,-0.97703,2.8104,6.03741,0.31337,0.54647,0.2019,0.15271,338.42573,0.18917,1.48333,0.007,98.08,2004.315,437.74,60,0.79907,45,42.5369,-72.17345,41.0694,0.37196,25.2899
583,12/3/24 10:16,,5881.06,4244.1,5,-1.68891,-1.79654,0.6084,0.97805,0.80255,0.01045,0.00932,338.42822,0.15967,0.76667,0.003,98.07,1999.758,433.67,60,0.07598,45,42.53679,-72.17332,4.29535,-0.22436,13.80002
386,12/3/24 10:20,,5722.06,4244.1,4.5,-1.81553,-1.96638,0.44411,0.98103,0.60348,0.01281,0.00973,338.43096,0.10237,0.33833,0.0047,98.07,1999.333,435.28,60,0.05698,45,42.53664,-72.17321,4.00801,-0.25229,22.50787
380,12/3/24 10:22,,5563.06,4244.1,4,-2.07022,-1.49277,0.25821,0.95148,0.33173,0.0134,0.01233,338.43252,0.06885,0.115,0.00355,98.08,2001.792,433.58,59,0.03404,45,42.53672,-72.17308,6.35718,-0.19679,39.38034
895,12/3/24 10:36,,5563.06,4244.1,4,-2.69436,-1.24334,0.79427,0.80551,0.26213,0.04868,0.02232,338.44172,0.23347,-1.68833,0.009,97.92,1998.046,440.79,60,0.10461,45,42.53808,-72.17726,13.67205,-0.16375,46.54539
892,12/3/24 10:39,,5881.06,4244.1,5,-2.38692,4.26776,6.16292,0.49928,0.56872,0.1857,0.14788,338.44435,0.3529,-1.31,0.02,97.92,2007.612,437.45,60,0.76886,45,42.5381,-72.17729,27.79634,0.53243,24.17713
889,12/3/24 10:41,,5881.06,4244.1,5,-2.51069,-0.64021,0.41712,0.9292,0.46145,0.01558,0.00611,338.44573,0.05013,-1.3,0.0051,97.92,2002.12,431.68,60,0.05201,45,42.53813,-72.17732,7.73289,-0.07982,29.98268
893,12/3/24 10:43,,5722.06,4244.1,4.5,-2.61062,-0.42518,0.32448,0.86073,0.5174,0.01113,0.00608,338.44719,0.20568,-1.49833,0.01185,97.92,2001.036,432.56,60,0.04156,45,42.53812,-72.17735,11.20964,-0.05446,26.80848
880,12/3/24 10:45,,5563.06,4244.1,4,-2.59823,-0.68895,0.36353,0.95903,0.36782,0.01742,0.0052,338.44848,0.0944,-1.4,0.0052,97.9,2000.663,431.6,60,0.0479,45,42.53811,-72.17735,5.83572,-0.09079,36.37708
876,12/3/24 10:52,,6199.06,4244.1,6,-2.68552,-1.61755,0.10013,0.69062,0.00405,0.05149,0.0355,338.4533,0.018,-1.6,0.003,97.9,2001.696,435.34,60,0.01184,45,42.53817,-72.17741,18.59523,-0.19125,434.86869
905,12/3/24 10:55,,5563.06,4244.1,4,-2.78567,-1.28822,0.57063,0.95306,0.81914,0.0098,0.01044,338.45506,0.08495,-1.7,0.005,97.89,1994.925,434.52,60,0.07516,45,42.53812,-72.1774,6.25091,-0.16968,13.07772
903,12/3/24 10:59,,5881.06,4244.1,5,-2.61061,-1.15227,0.97789,0.11595,0.06452,0.12877,0.11003,338.458,0.082,-1.7,0.005,97.89,2001.824,436.95,60,0.12194,45,42.53807,-72.17739,76.5917,-0.14368,105.61451
411,1/9/25 9:12,,6358.06,4244.1,6.5,-6.75889,-0.38009,1.92802,0.83052,0.51583,0.06002,0.00552,9.38391,0,0.01,0.001,95.82,2016.694,438.66,60,0.22337,45,42.5373,-72.18333,12.57832,-0.04404,26.89331
412,1/9/25 9:15,,6517.06,4244.1,7,-7.09734,0.49983,0.83507,0.88037,0.7773,0.01349,0.00556,9.38586,0,-1.2459,0.001,95.82,2019.907,437.98,60,0.09427,45,42.53731,-72.18323,9.91474,0.05643,14.34886
413,1/9/25 9:19,,6676.06,4244.1,7.5,-7.8114,0.05331,15.84127,0.07448,0.16908,1.07014,0.00573,9.38862,0,-2.74,0.001,95.82,2017.437,441.46,60,1.74053,45,42.53735,-72.1832,97.77661,0.00586,61.49356
452,1/9/25 9:24,,5881.06,4244.1,5,-6.88066,0.05819,-0.00488,0.10368,0.00014,0.01439,0.00594,9.39219,0,-4.34667,0.001,95.82,2017.649,434.92,60,-0.00061,45,42.53732,-72.18314,81.55759,0.00729,2356.44835
432,1/9/25 9:27,,6358.06,4244.1,6.5,-7.83992,-0.0229,1.46589,0.02318,0.3576,0.06288,0.00476,9.3942,0,-5.04,0.001,95.81,2017.803,437.5,60,0.16916,45,42.53745,-72.18309,180.03579,-0.00264,37.19029
433,1/9/25 9:31,,5881.06,4244.1,5,-7.84177,-0.03064,0.07401,0.09092,0.04166,0.01228,0.00335,9.39708,0,-5.83,0.00098,94.23,1983.549,429,60,0.00923,45,42.53752,-72.18314,87.70764,-0.00382,133.02771
414,1/9/25 9:39,,6199.06,4244.1,6,-7.52903,-0.07537,0.70282,0.12742,0.10597,0.06707,0.00648,9.40212,0,-6.85333,0.001,95.85,2017.66,437.81,60,0.08326,45,42.53746,-72.18292,72.58617,-0.00893,80.5658
434,1/9/25 9:46,,6040.06,4244.1,5.5,-7.71455,-0.12645,0.17126,0.27232,0.14471,0.01402,0.00696,9.40713,0,-7.4,0.001,95.84,2014.813,434.6,60,0.0208,45,42.53754,-72.18294,45.35133,-0.01536,67.43606
417,1/9/25 9:48,,6199.06,4244.1,6,-8.32595,-0.01542,0.28131,0.00929,0.34496,0.0127,0.00522,9.409,0,-7.545,0.001,95.83,2014.787,435.4,60,0.03322,45,42.53755,-72.18281,286.36912,-0.00182,38.23482
418,1/9/25 9:52,,6994.06,4244.1,8.5,-8.05702,-0.0242,0.16673,0.01643,0.28829,0.00761,0.00544,9.41163,0,-7.7,0.001,95.84,2015.238,435.41,60,0.01747,45,42.53752,-72.18277,214.59015,-0.00254,43.59167
435,1/9/25 9:59,,6199.06,4244.1,6,-7.45501,-0.02532,15.37881,0.03482,0.34441,0.69737,0.00438,9.41604,0,-7.8,0.001,95.85,2015.022,441.82,60,1.82244,45,42.53742,-72.18274,146.02737,-0.003,38.28163
436,1/9/25 10:01,,6040.06,4244.1,5.5,-7.62744,-0.00147,0.85148,0.00004,0.05077,0.12409,0.00786,9.41759,0,-7.8,0.001,95.84,2015.204,436.47,60,0.10347,45,42.5374,-72.18276,4399.18537,-0.00018,119.9338
438,1/9/25 10:07,,5404.06,4244.1,3.5,-7.15935,-0.00892,3.26402,0.00378,0.4426,0.13824,0.00547,9.42153,0,-7.75333,0.001,95.85,2014.817,435.54,59,0.44416,45,42.53742,-72.1827,450.54448,-0.00121,31.14485
419,1/9/25 10:10,,6676.06,4244.1,7.5,-7.37573,0.02499,0.10764,0.02192,0.06072,0.01292,0.00509,9.4242,0,-7.7,0.001,95.84,2015.019,434.38,60,0.01185,45,42.53753,-72.18255,185.26789,0.00275,109.09019
420,1/9/25 10:14,,6676.06,4244.1,7.5,-7.37314,0.41632,0.27643,0.72196,0.04017,0.04125,0.00789,9.42654,0,-7.6,0.001,95.84,2014.711,435.6,60,0.03042,45,42.53754,-72.18246,17.24767,0.04582,135.58481
421,1/9/25 10:18,,6835.06,4244.1,8,-7.31776,0.05747,0.82876,0.06426,0.13004,0.06392,0.00654,9.42927,0,-7.5,0.001,95.85,2014.606,434.82,60,0.0891,45,42.53752,-72.18238,105.84054,0.00618,71.74604
441,1/9/25 10:23,,5881.06,4244.1,5,-6.79459,0.54758,0.63263,0.95212,0.49175,0.02234,0.00426,9.43318,0,-7.37333,0.001,95.84,2020.878,436.82,60,0.07922,45,42.53739,-72.18235,6.31818,0.06857,28.21867
439,1/9/25 10:28,,6835.06,4244.1,8,-6.80238,0.17738,1.67338,0.51324,0.74788,0.02903,0.00516,9.43635,0,-7.21667,0.001,95.85,2015.174,435.46,60,0.18026,45,42.53754,-72.18228,27.03313,0.01911,16.14185
422,1/9/25 10:34,,6199.06,4244.1,6,-6.66408,0.18206,-1.25401,0.49945,0.01332,0.35589,0.00601,9.44042,0,-7.1,0.001,95.85,2014.897,435.58,60,-0.14907,45,42.5377,-72.18224,27.78782,0.02164,238.73973
423,1/9/25 10:37,Frozen,6517.06,4244.1,7,-7.21763,-0.02882,-0.23838,0.04288,0.29173,0.01162,0.00426,9.44279,0,-7.1,0.001,95.86,2015.251,435.4,59,-0.02688,45,42.53788,-72.18221,131.04054,-0.00325,43.22967
425,1/9/25 10:41,Frozen,5881.06,4244.1,5,-6.4615,0.0846,-0.28726,0.22669,0.22621,0.01848,0.00543,9.44572,0,-7,0.001,95.86,2015.007,434.02,60,-0.03602,45,42.53785,-72.1822,51.2386,0.01061,51.30848
424,1/9/25 10:46,Frozen,6517.06,4244.1,7,-6.03348,0.04854,-0.16635,0.06969,0.12417,0.01388,0.00557,9.4489,0,-6.785,0.00098,94.26,1981.227,426.84,60,-0.01885,45,42.53787,-72.18217,101.33832,0.0055,73.66696
426,1/9/25 10:48,,6676.06,4244.1,7.5,-6.33146,0.03274,0.21067,0.03755,0.20722,0.01217,0.00489,9.45047,0,-6.8,0.001,95.85,2015.168,434.38,60,0.02327,45,42.53798,-72.1821,135.31104,0.00362,52.28641
442,1/9/25 10:55,,6676.06,4244.1,7.5,-6.35233,0.35501,1.59348,0.60574,0.72127,0.01669,0.00482,9.45512,0,-6.71556,0.00099,94.79,1993.653,434,90,0.17603,45,42.53811,-72.18201,12.35324,0.03922,9.54521
427,1/9/25 10:58,,7153.06,4244.1,9,-7.14515,-0.01489,0.03641,0.04108,0.04809,0.00254,0.00113,9.45704,0,-6.8,0.001,95.85,2014.583,434.02,90,0.00374,45,42.53816,-72.18195,73.68956,-0.00153,67.85975
428,1/9/25 11:01,,6199.06,4244.1,6,-7.31794,-0.00243,0.35145,0.00146,0.01107,0.06005,0.00115,9.45961,0,-6.9,0.001,95.85,2014.64,437.29,89,0.04165,45,42.5382,-72.18197,398.13277,-0.00029,144.16701
429,1/9/25 11:06,,6676.06,4244.1,7.5,-7.01177,-0.00002,0.09204,0,0.08104,0.00521,0.0008,9.46281,0,-6.9,0.001,95.84,2014.293,434.16,90,0.01014,45,42.5383,-72.18199,30479.17965,0,51.36608
431,1/9/25 11:09,,6199.06,4244.1,6,-6.6465,0.23266,0.95135,0.93203,0.26971,0.02838,0.00114,9.46527,0,-6.9,0.001,95.84,2015.649,434.12,90,0.1131,45,42.53829,-72.18192,4.26607,0.02766,25.11823
443,1/9/25 11:15,,6517.06,4244.1,7,-6.04075,-0.00829,0.84637,0.02297,0.16355,0.03308,0.00093,9.46931,0,-6.7,0.001,95.83,2014.52,435.08,90,0.09592,45,42.53822,-72.1818,99.45923,-0.00094,34.50526
444,1/9/25 11:20,,6199.06,4244.1,6,-6.1796,-0.00169,-0.31566,0.00124,0.01477,0.04683,0.00087,9.47228,0,-6.59556,0.001,95.81,2014.369,437.35,90,-0.0376,45,42.53819,-72.18187,431.96214,-0.0002,124.56358
288,1/16/25 9:51,,5563.06,4244.1,4,-4.16934,-1.05673,0.56111,0.99844,0.94828,0.00202,0.00064,16.41071,-9999,-9999,-9999,97.28,2024.96,443.1,120,0.07396,45,42.5369,-72.1734,1.19127,-0.13928,2.94564
283,1/16/25 9:56,,5881.06,4244.1,5,-4.28143,-1.55888,0.28319,0.99854,0.86108,0.00166,0.00087,16.41405,-9999,-9999,-9999,97.27,2021.124,440.29,119,0.03529,45,42.53681,-72.17329,1.18569,-0.19426,4.82761
386,1/16/25 10:00,,5722.06,4244.1,4.5,-4.94321,-1.11705,0.2321,0.99896,0.75914,0.00196,0.00054,16.41693,-9999,-9999,-9999,97.26,2023.117,440.2,120,0.02966,45,42.53669,-72.1732,1.16166,-0.14274,6.6835
